order_id,market_id,asset,ts_utc,spot_kraken,spot_coinbase,distance_kraken,distance_coinbase,leg1_side,leg1_fill_price,leg2_fill_price,time_to_leg_seconds,scratch_triggered,scratch_reason,pre_placement_history,legging_telemetry_history
mm:KXETH15M-26MAR042345:eth:74326a69a265,KXETH15M-26MAR042345,eth,2026-03-05T04:43:01.854592+00:00,2136.94,2136.755,2.2100000000000364,2.025000000000091,None,,,,0,Window_End,"[{""dist_kraken"": 5.57, ""dist_cb"": 4.85, ""yes_bid"": 17, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 83}, {""dist_kraken"": 5.57, ""dist_cb"": 4.85, ""yes_bid"": 20, ""yes_ask"": 21, ""no_bid"": 79, ""no_ask"": 80}, {""dist_kraken"": 5.57, ""dist_cb"": 4.85, ""yes_bid"": 21, ""yes_ask"": 24, ""no_bid"": 76, ""no_ask"": 79}, {""dist_kraken"": 5.57, ""dist_cb"": 4.665, ""yes_bid"": 24, ""yes_ask"": 25, ""no_bid"": 75, ""no_ask"": 76}, {""dist_kraken"": 2.71, ""dist_cb"": 4.665, ""yes_bid"": 31, ""yes_ask"": 32, ""no_bid"": 68, ""no_ask"": 69}, {""dist_kraken"": 2.71, ""dist_cb"": 4.06, ""yes_bid"": 28, ""yes_ask"": 32, ""no_bid"": 68, ""no_ask"": 72}, {""dist_kraken"": 2.71, ""dist_cb"": 3.735, ""yes_bid"": 26, ""yes_ask"": 29, ""no_bid"": 71, ""no_ask"": 74}, {""dist_kraken"": 2.71, ""dist_cb"": 3.735, ""yes_bid"": 25, ""yes_ask"": 26, ""no_bid"": 74, ""no_ask"": 75}, {""dist_kraken"": 2.71, ""dist_cb"": 2.595, ""yes_bid"": 23, ""yes_ask"": 26, ""no_bid"": 74, ""no_ask"": 77}, {""dist_kraken"": 2.71, ""dist_cb"": 3.735, ""yes_bid"": 23, ""yes_ask"": 24, ""no_bid"": 76, ""no_ask"": 77}, {""dist_kraken"": 2.71, ""dist_cb"": 2.595, ""yes_bid"": 23, ""yes_ask"": 24, ""no_bid"": 76, ""no_ask"": 77}, {""dist_kraken"": 2.71, ""dist_cb"": 3.415, ""yes_bid"": 23, ""yes_ask"": 25, ""no_bid"": 75, ""no_ask"": 77}, {""dist_kraken"": 2.99, ""dist_cb"": 3.415, ""yes_bid"": 39, ""yes_ask"": 40, ""no_bid"": 60, ""no_ask"": 61}, {""dist_kraken"": 2.99, ""dist_cb"": 3.405, ""yes_bid"": 48, ""yes_ask"": 50, ""no_bid"": 50, ""no_ask"": 52}, {""dist_kraken"": 0.96, ""dist_cb"": 3.405, ""yes_bid"": 41, ""yes_ask"": 45, ""no_bid"": 55, ""no_ask"": 59}, {""dist_kraken"": 0.96, ""dist_cb"": 3.405, ""yes_bid"": 46, ""yes_ask"": 50, ""no_bid"": 50, ""no_ask"": 54}, {""dist_kraken"": 0.96, ""dist_cb"": 1.435, ""yes_bid"": 46, ""yes_ask"": 50, ""no_bid"": 50, ""no_ask"": 54}, {""dist_kraken"": 0.96, ""dist_cb"": 1.165, ""yes_bid"": 39, ""yes_ask"": 42, ""no_bid"": 58, ""no_ask"": 61}, {""dist_kraken"": 0.9, ""dist_cb"": 1.165, ""yes_bid"": 36, ""yes_ask"": 39, ""no_bid"": 61, ""no_ask"": 64}, {""dist_kraken"": 0.9, ""dist_cb"": 1.165, ""yes_bid"": 33, ""yes_ask"": 36, ""no_bid"": 64, ""no_ask"": 67}, {""dist_kraken"": 2.09, ""dist_cb"": 1.165, ""yes_bid"": 30, ""yes_ask"": 32, ""no_bid"": 68, ""no_ask"": 70}, {""dist_kraken"": 2.09, ""dist_cb"": 0.82, ""yes_bid"": 28, ""yes_ask"": 29, ""no_bid"": 71, ""no_ask"": 72}, {""dist_kraken"": 2.09, ""dist_cb"": 0.82, ""yes_bid"": 44, ""yes_ask"": 46, ""no_bid"": 54, ""no_ask"": 56}, {""dist_kraken"": 2.13, ""dist_cb"": 1.925, ""yes_bid"": 39, ""yes_ask"": 42, ""no_bid"": 58, ""no_ask"": 61}, {""dist_kraken"": 2.13, ""dist_cb"": 0.82, ""yes_bid"": 34, ""yes_ask"": 37, ""no_bid"": 63, ""no_ask"": 66}, {""dist_kraken"": 2.13, ""dist_cb"": 2.625, ""yes_bid"": 33, ""yes_ask"": 37, ""no_bid"": 63, ""no_ask"": 67}, {""dist_kraken"": 2.13, ""dist_cb"": 2.625, ""yes_bid"": 31, ""yes_ask"": 35, ""no_bid"": 65, ""no_ask"": 69}, {""dist_kraken"": 2.13, ""dist_cb"": 1.68, ""yes_bid"": 34, ""yes_ask"": 35, ""no_bid"": 65, ""no_ask"": 66}, {""dist_kraken"": 2.13, ""dist_cb"": 1.68, ""yes_bid"": 34, ""yes_ask"": 35, ""no_bid"": 65, ""no_ask"": 66}, {""dist_kraken"": 2.13, ""dist_cb"": 2.285, ""yes_bid"": 31, ""yes_ask"": 34, ""no_bid"": 66, ""no_ask"": 69}, {""dist_kraken"": 2.13, ""dist_cb"": 2.285, ""yes_bid"": 29, ""yes_ask"": 31, ""no_bid"": 69, ""no_ask"": 71}, {""dist_kraken"": 2.13, ""dist_cb"": 1.96, ""yes_bid"": 33, ""yes_ask"": 37, ""no_bid"": 63, ""no_ask"": 67}, {""dist_kraken"": 2.13, ""dist_cb"": 2.285, ""yes_bid"": 38, ""yes_ask"": 42, ""no_bid"": 58, ""no_ask"": 62}, {""dist_kraken"": 2.13, ""dist_cb"": 2.225, ""yes_bid"": 34, ""yes_ask"": 38, ""no_bid"": 62, ""no_ask"": 66}, {""dist_kraken"": 2.13, ""dist_cb"": 2.225, ""yes_bid"": 40, ""yes_ask"": 43, ""no_bid"": 57, ""no_ask"": 60}, {""dist_kraken"": 2.13, ""dist_cb"": 2.225, ""yes_bid"": 38, ""yes_ask"": 41, ""no_bid"": 59, ""no_ask"": 62}, {""dist_kraken"": 1.31, ""dist_cb"": 1.71, ""yes_bid"": 47, ""yes_ask"": 49, ""no_bid"": 51, ""no_ask"": 53}, {""dist_kraken"": 1.31, ""dist_cb"": 1.71, ""yes_bid"": 48, ""yes_ask"": 51, ""no_bid"": 49, ""no_ask"": 52}, {""dist_kraken"": 1.31, ""dist_cb"": 1.71, ""yes_bid"": 45, ""yes_ask"": 49, ""no_bid"": 51, ""no_ask"": 55}, {""dist_kraken"": 1.31, ""dist_cb"": 1.095, ""yes_bid"": 45, ""yes_ask"": 48, ""no_bid"": 52, ""no_ask"": 55}, {""dist_kraken"": 1.31, ""dist_cb"": 1.095, ""yes_bid"": 35, ""yes_ask"": 37, ""no_bid"": 63, ""no_ask"": 65}, {""dist_kraken"": 1.31, ""dist_cb"": 1.675, ""yes_bid"": 35, ""yes_ask"": 36, ""no_bid"": 64, ""no_ask"": 65}, {""dist_kraken"": 1.45, ""dist_cb"": 1.095, ""yes_bid"": 33, ""yes_ask"": 34, ""no_bid"": 66, ""no_ask"": 67}, {""dist_kraken"": 1.45, ""dist_cb"": 0.925, ""yes_bid"": 31, ""yes_ask"": 35, ""no_bid"": 65, ""no_ask"": 69}, {""dist_kraken"": 1.42, ""dist_cb"": 1.64, ""yes_bid"": 33, ""yes_ask"": 36, ""no_bid"": 64, ""no_ask"": 67}, {""dist_kraken"": 1.42, ""dist_cb"": 0.925, ""yes_bid"": 32, ""yes_ask"": 35, ""no_bid"": 65, ""no_ask"": 68}, {""dist_kraken"": 1.42, ""dist_cb"": 1.64, ""yes_bid"": 30, ""yes_ask"": 33, ""no_bid"": 67, ""no_ask"": 70}, {""dist_kraken"": 1.42, ""dist_cb"": 1.735, ""yes_bid"": 29, ""yes_ask"": 30, ""no_bid"": 70, ""no_ask"": 71}, {""dist_kraken"": 1.79, ""dist_cb"": 1.735, ""yes_bid"": 27, ""yes_ask"": 28, ""no_bid"": 72, ""no_ask"": 73}, {""dist_kraken"": 1.75, ""dist_cb"": 1.735, ""yes_bid"": 34, ""yes_ask"": 36, ""no_bid"": 64, ""no_ask"": 66}, {""dist_kraken"": 1.79, ""dist_cb"": 1.64, ""yes_bid"": 23, ""yes_ask"": 27, ""no_bid"": 73, ""no_ask"": 77}, {""dist_kraken"": 1.79, ""dist_cb"": 2.075, ""yes_bid"": 19, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 81}, {""dist_kraken"": 2.9, ""dist_cb"": 2.075, ""yes_bid"": 19, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 81}, {""dist_kraken"": 2.9, ""dist_cb"": 2.075, ""yes_bid"": 19, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 81}, {""dist_kraken"": 2.89, ""dist_cb"": 2.675, ""yes_bid"": 21, ""yes_ask"": 25, ""no_bid"": 75, ""no_ask"": 79}, {""dist_kraken"": 2.89, ""dist_cb"": 2.675, ""yes_bid"": 20, ""yes_ask"": 23, ""no_bid"": 77, ""no_ask"": 80}, {""dist_kraken"": 2.89, ""dist_cb"": 2.725, ""yes_bid"": 19, ""yes_ask"": 22, ""no_bid"": 78, ""no_ask"": 81}, {""dist_kraken"": 2.55, ""dist_cb"": 2.725, ""yes_bid"": 19, ""yes_ask"": 22, ""no_bid"": 78, ""no_ask"": 81}, {""dist_kraken"": 2.55, ""dist_cb"": 2.725, ""yes_bid"": 19, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 81}, {""dist_kraken"": 2.54, ""dist_cb"": 2.545, ""yes_bid"": 18, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 82}, {""dist_kraken"": 2.54, ""dist_cb"": 2.545, ""yes_bid"": 18, ""yes_ask"": 21, ""no_bid"": 79, ""no_ask"": 82}, {""dist_kraken"": 2.54, ""dist_cb"": 2.685, ""yes_bid"": 18, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 82}, {""dist_kraken"": 2.54, ""dist_cb"": 2.685, ""yes_bid"": 17, ""yes_ask"": 20, ""no_bid"": 80, ""no_ask"": 83}, {""dist_kraken"": 2.73, ""dist_cb"": 2.685, ""yes_bid"": 17, ""yes_ask"": 18, ""no_bid"": 82, ""no_ask"": 83}, {""dist_kraken"": 2.73, ""dist_cb"": 2.685, ""yes_bid"": 15, ""yes_ask"": 18, ""no_bid"": 82, ""no_ask"": 85}, {""dist_kraken"": 2.73, ""dist_cb"": 2.685, ""yes_bid"": 15, ""yes_ask"": 17, ""no_bid"": 83, ""no_ask"": 85}, {""dist_kraken"": 2.73, ""dist_cb"": 2.925, ""yes_bid"": 12, ""yes_ask"": 13, ""no_bid"": 87, ""no_ask"": 88}, {""dist_kraken"": 3.45, ""dist_cb"": 2.925, ""yes_bid"": 12, ""yes_ask"": 13, ""no_bid"": 87, ""no_ask"": 88}, {""dist_kraken"": 2.78, ""dist_cb"": 2.735, ""yes_bid"": 35, ""yes_ask"": 37, ""no_bid"": 63, ""no_ask"": 65}, {""dist_kraken"": 1.84, ""dist_cb"": 3.125, ""yes_bid"": 37, ""yes_ask"": 38, ""no_bid"": 62, ""no_ask"": 63}, {""dist_kraken"": 0.9, ""dist_cb"": 3.125, ""yes_bid"": 37, ""yes_ask"": 38, ""no_bid"": 62, ""no_ask"": 63}, {""dist_kraken"": 0.9, ""dist_cb"": 3.325, ""yes_bid"": 47, ""yes_ask"": 49, ""no_bid"": 51, ""no_ask"": 53}, {""dist_kraken"": 0.9, ""dist_cb"": 3.325, ""yes_bid"": 43, ""yes_ask"": 44, ""no_bid"": 56, ""no_ask"": 57}, {""dist_kraken"": 0.9, ""dist_cb"": 0.955, ""yes_bid"": 48, ""yes_ask"": 49, ""no_bid"": 51, ""no_ask"": 52}, {""dist_kraken"": 0.9, ""dist_cb"": 0.955, ""yes_bid"": 55, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 45}, {""dist_kraken"": 0.27, ""dist_cb"": 0.545, ""yes_bid"": 71, ""yes_ask"": 74, ""no_bid"": 26, ""no_ask"": 29}, {""dist_kraken"": 0.27, ""dist_cb"": 0.545, ""yes_bid"": 75, ""yes_ask"": 76, ""no_bid"": 24, ""no_ask"": 25}, {""dist_kraken"": 0.27, ""dist_cb"": 0.545, ""yes_bid"": 69, ""yes_ask"": 72, ""no_bid"": 28, ""no_ask"": 31}, {""dist_kraken"": 0.27, ""dist_cb"": 0.545, ""yes_bid"": 69, ""yes_ask"": 72, ""no_bid"": 28, ""no_ask"": 31}, {""dist_kraken"": 0.27, ""dist_cb"": 0.97, ""yes_bid"": 71, ""yes_ask"": 72, ""no_bid"": 28, ""no_ask"": 29}, {""dist_kraken"": 0.27, ""dist_cb"": 0.97, ""yes_bid"": 73, ""yes_ask"": 75, ""no_bid"": 25, ""no_ask"": 27}, {""dist_kraken"": 1.51, ""dist_cb"": 0.97, ""yes_bid"": 74, ""yes_ask"": 75, ""no_bid"": 25, ""no_ask"": 26}, {""dist_kraken"": 1.51, ""dist_cb"": 0.97, ""yes_bid"": 78, ""yes_ask"": 81, ""no_bid"": 19, ""no_ask"": 22}, {""dist_kraken"": 1.67, ""dist_cb"": 1.155, ""yes_bid"": 79, ""yes_ask"": 82, ""no_bid"": 18, ""no_ask"": 21}, {""dist_kraken"": 1.67, ""dist_cb"": 1.155, ""yes_bid"": 79, ""yes_ask"": 82, ""no_bid"": 18, ""no_ask"": 21}, {""dist_kraken"": 1.67, ""dist_cb"": 1.165, ""yes_bid"": 79, ""yes_ask"": 82, ""no_bid"": 18, ""no_ask"": 21}, {""dist_kraken"": 1.66, ""dist_cb"": 1.165, ""yes_bid"": 84, ""yes_ask"": 87, ""no_bid"": 13, ""no_ask"": 16}, {""dist_kraken"": 2.28, ""dist_cb"": 1.165, ""yes_bid"": 80, ""yes_ask"": 83, ""no_bid"": 17, ""no_ask"": 20}, {""dist_kraken"": 1.97, ""dist_cb"": 1.545, ""yes_bid"": 89, ""yes_ask"": 90, ""no_bid"": 10, ""no_ask"": 11}, {""dist_kraken"": 2.38, ""dist_cb"": 1.585, ""yes_bid"": 88, ""yes_ask"": 89, ""no_bid"": 11, ""no_ask"": 12}, {""dist_kraken"": 2.38, ""dist_cb"": 1.545, ""yes_bid"": 87, ""yes_ask"": 88, ""no_bid"": 12, ""no_ask"": 13}, {""dist_kraken"": 2.38, ""dist_cb"": 1.585, ""yes_bid"": 84, ""yes_ask"": 87, ""no_bid"": 13, ""no_ask"": 16}, {""dist_kraken"": 2.38, ""dist_cb"": 2.2, ""yes_bid"": 87, ""yes_ask"": 88, ""no_bid"": 12, ""no_ask"": 13}, {""dist_kraken"": 2.38, ""dist_cb"": 2.2, ""yes_bid"": 84, ""yes_ask"": 85, ""no_bid"": 15, ""no_ask"": 16}, {""dist_kraken"": 2.38, ""dist_cb"": 2.125, ""yes_bid"": 82, ""yes_ask"": 83, ""no_bid"": 17, ""no_ask"": 18}, {""dist_kraken"": 2.21, ""dist_cb"": 2.025, ""yes_bid"": 93, ""yes_ask"": 94, ""no_bid"": 6, ""no_ask"": 7}]",[]
