order_id,market_id,asset,ts_utc,direction,entry_price,exit_price,exit_reason,time_in_trade_seconds,pre_placement_history,trade_telemetry_history
atm:KXBTC15M-26MAR050515:btc:3c7a7ed1fd98,KXBTC15M-26MAR050515,btc,2026-03-05T10:06:56.405967+00:00,YES,50,76,TakeProfit,33.52197504043579,"[{""dist_kraken"": 4.47, ""dist_cb"": 1.125, ""yes_bid"": 47, ""yes_ask"": 48, ""no_bid"": 52, ""no_ask"": 53}, {""dist_kraken"": 10.07, ""dist_cb"": 1.125, ""yes_bid"": 46, ""yes_ask"": 48, ""no_bid"": 52, ""no_ask"": 54}, {""dist_kraken"": 10.07, ""dist_cb"": 1.125, ""yes_bid"": 46, ""yes_ask"": 47, ""no_bid"": 53, ""no_ask"": 54}, {""dist_kraken"": 16.33, ""dist_cb"": 4.365, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 16.33, ""dist_cb"": 4.365, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 16.33, ""dist_cb"": 4.335, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 17.03, ""dist_cb"": 4.335, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 17.03, ""dist_cb"": 4.335, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 17.03, ""dist_cb"": 18.725, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 17.03, ""dist_cb"": 18.725, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 16.93, ""dist_cb"": 18.725, ""yes_bid"": 53, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 47}, {""dist_kraken"": 16.93, ""dist_cb"": 18.725, ""yes_bid"": 53, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 47}, {""dist_kraken"": 17.03, ""dist_cb"": 18.725, ""yes_bid"": 52, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 48}, {""dist_kraken"": 17.03, ""dist_cb"": 17.645, ""yes_bid"": 50, ""yes_ask"": 52, ""no_bid"": 48, ""no_ask"": 50}, {""dist_kraken"": 17.03, ""dist_cb"": 17.645, ""yes_bid"": 49, ""yes_ask"": 50, ""no_bid"": 50, ""no_ask"": 51}, {""dist_kraken"": 16.93, ""dist_cb"": 20.235, ""yes_bid"": 44, ""yes_ask"": 45, ""no_bid"": 55, ""no_ask"": 56}, {""dist_kraken"": 34.17, ""dist_cb"": 20.235, ""yes_bid"": 43, ""yes_ask"": 45, ""no_bid"": 55, ""no_ask"": 57}, {""dist_kraken"": 34.17, ""dist_cb"": 20.235, ""yes_bid"": 53, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 47}, {""dist_kraken"": 13.73, ""dist_cb"": 9.605, ""yes_bid"": 52, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 48}, {""dist_kraken"": 12.73, ""dist_cb"": 9.605, ""yes_bid"": 54, ""yes_ask"": 55, ""no_bid"": 45, ""no_ask"": 46}, {""dist_kraken"": 12.73, ""dist_cb"": 30.32, ""yes_bid"": 57, ""yes_ask"": 59, ""no_bid"": 41, ""no_ask"": 43}, {""dist_kraken"": 24.33, ""dist_cb"": 30.32, ""yes_bid"": 57, ""yes_ask"": 59, ""no_bid"": 41, ""no_ask"": 43}, {""dist_kraken"": 24.33, ""dist_cb"": 30.32, ""yes_bid"": 57, ""yes_ask"": 59, ""no_bid"": 41, ""no_ask"": 43}, {""dist_kraken"": 24.33, ""dist_cb"": 26.27, ""yes_bid"": 60, ""yes_ask"": 61, ""no_bid"": 39, ""no_ask"": 40}, {""dist_kraken"": 37.43, ""dist_cb"": 26.27, ""yes_bid"": 60, ""yes_ask"": 61, ""no_bid"": 39, ""no_ask"": 40}, {""dist_kraken"": 37.43, ""dist_cb"": 45.19, ""yes_bid"": 57, ""yes_ask"": 59, ""no_bid"": 41, ""no_ask"": 43}, {""dist_kraken"": 37.43, ""dist_cb"": 44.905, ""yes_bid"": 55, ""yes_ask"": 57, ""no_bid"": 43, ""no_ask"": 45}, {""dist_kraken"": 37.33, ""dist_cb"": 44.905, ""yes_bid"": 53, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 47}, {""dist_kraken"": 28.13, ""dist_cb"": 44.905, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 28.13, ""dist_cb"": 31.575, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 24.13, ""dist_cb"": 44.905, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 24.13, ""dist_cb"": 31.575, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 24.13, ""dist_cb"": 11.515, ""yes_bid"": 51, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 49}, {""dist_kraken"": 24.13, ""dist_cb"": 11.515, ""yes_bid"": 52, ""yes_ask"": 53, ""no_bid"": 47, ""no_ask"": 48}, {""dist_kraken"": 6.63, ""dist_cb"": 10.66, ""yes_bid"": 53, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 47}, {""dist_kraken"": 6.63, ""dist_cb"": 10.66, ""yes_bid"": 53, ""yes_ask"": 54, ""no_bid"": 46, ""no_ask"": 47}, {""dist_kraken"": 6.63, ""dist_cb"": 11.025, ""yes_bid"": 54, ""yes_ask"": 55, ""no_bid"": 45, ""no_ask"": 46}, {""dist_kraken"": 6.63, ""dist_cb"": 11.025, ""yes_bid"": 55, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 45}, {""dist_kraken"": 6.63, ""dist_cb"": 11.025, ""yes_bid"": 54, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 46}, {""dist_kraken"": 6.63, ""dist_cb"": 21.34, ""yes_bid"": 55, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 45}, {""dist_kraken"": 6.53, ""dist_cb"": 21.34, ""yes_bid"": 54, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 46}, {""dist_kraken"": 6.53, ""dist_cb"": 22.975, ""yes_bid"": 55, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 45}, {""dist_kraken"": 6.53, ""dist_cb"": 22.975, ""yes_bid"": 55, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 45}, {""dist_kraken"": 6.63, ""dist_cb"": 22.975, ""yes_bid"": 58, ""yes_ask"": 60, ""no_bid"": 40, ""no_ask"": 42}, {""dist_kraken"": 31.33, ""dist_cb"": 22.785, ""yes_bid"": 57, ""yes_ask"": 58, ""no_bid"": 42, ""no_ask"": 43}, {""dist_kraken"": 31.33, ""dist_cb"": 22.785, ""yes_bid"": 58, ""yes_ask"": 59, ""no_bid"": 41, ""no_ask"": 42}, {""dist_kraken"": 31.33, ""dist_cb"": 22.785, ""yes_bid"": 59, ""yes_ask"": 60, ""no_bid"": 40, ""no_ask"": 41}, {""dist_kraken"": 31.23, ""dist_cb"": 25.635, ""yes_bid"": 59, ""yes_ask"": 60, ""no_bid"": 40, ""no_ask"": 41}, {""dist_kraken"": 31.23, ""dist_cb"": 33.555, ""yes_bid"": 59, ""yes_ask"": 60, ""no_bid"": 40, ""no_ask"": 41}, {""dist_kraken"": 27.43, ""dist_cb"": 33.555, ""yes_bid"": 59, ""yes_ask"": 60, ""no_bid"": 40, ""no_ask"": 41}, {""dist_kraken"": 27.43, ""dist_cb"": 33.555, ""yes_bid"": 57, ""yes_ask"": 58, ""no_bid"": 42, ""no_ask"": 43}, {""dist_kraken"": 27.43, ""dist_cb"": 33.555, ""yes_bid"": 57, ""yes_ask"": 58, ""no_bid"": 42, ""no_ask"": 43}, {""dist_kraken"": 24.23, ""dist_cb"": 21.22, ""yes_bid"": 50, ""yes_ask"": 52, ""no_bid"": 48, ""no_ask"": 50}, {""dist_kraken"": 24.13, ""dist_cb"": 35.35, ""yes_bid"": 50, ""yes_ask"": 52, ""no_bid"": 48, ""no_ask"": 50}, {""dist_kraken"": 16.63, ""dist_cb"": 21.22, ""yes_bid"": 39, ""yes_ask"": 40, ""no_bid"": 60, ""no_ask"": 61}, {""dist_kraken"": 15.87, ""dist_cb"": 21.22, ""yes_bid"": 40, ""yes_ask"": 41, ""no_bid"": 59, ""no_ask"": 60}, {""dist_kraken"": 15.87, ""dist_cb"": 5.12, ""yes_bid"": 42, ""yes_ask"": 43, ""no_bid"": 57, ""no_ask"": 58}, {""dist_kraken"": 15.87, ""dist_cb"": 5.12, ""yes_bid"": 42, ""yes_ask"": 43, ""no_bid"": 57, ""no_ask"": 58}, {""dist_kraken"": 15.87, ""dist_cb"": 31.3, ""yes_bid"": 37, ""yes_ask"": 38, ""no_bid"": 62, ""no_ask"": 63}, {""dist_kraken"": 58.37, ""dist_cb"": 5.12, ""yes_bid"": 28, ""yes_ask"": 29, ""no_bid"": 71, ""no_ask"": 72}, {""dist_kraken"": 58.37, ""dist_cb"": 25.155, ""yes_bid"": 30, ""yes_ask"": 31, ""no_bid"": 69, ""no_ask"": 70}, {""dist_kraken"": 66.47, ""dist_cb"": 25.155, ""yes_bid"": 32, ""yes_ask"": 33, ""no_bid"": 67, ""no_ask"": 68}, {""dist_kraken"": 76.97, ""dist_cb"": 25.155, ""yes_bid"": 29, ""yes_ask"": 30, ""no_bid"": 70, ""no_ask"": 71}, {""dist_kraken"": 62.57, ""dist_cb"": 67.61, ""yes_bid"": 29, ""yes_ask"": 30, ""no_bid"": 70, ""no_ask"": 71}, {""dist_kraken"": 62.57, ""dist_cb"": 67.61, ""yes_bid"": 32, ""yes_ask"": 33, ""no_bid"": 67, ""no_ask"": 68}, {""dist_kraken"": 62.57, ""dist_cb"": 67.61, ""yes_bid"": 30, ""yes_ask"": 31, ""no_bid"": 69, ""no_ask"": 70}, {""dist_kraken"": 63.47, ""dist_cb"": 70.73, ""yes_bid"": 30, ""yes_ask"": 31, ""no_bid"": 69, ""no_ask"": 70}, {""dist_kraken"": 63.47, ""dist_cb"": 70.73, ""yes_bid"": 30, ""yes_ask"": 31, ""no_bid"": 69, ""no_ask"": 70}, {""dist_kraken"": 62.57, ""dist_cb"": 54.755, ""yes_bid"": 35, ""yes_ask"": 37, ""no_bid"": 63, ""no_ask"": 65}, {""dist_kraken"": 58.47, ""dist_cb"": 54.755, ""yes_bid"": 37, ""yes_ask"": 38, ""no_bid"": 62, ""no_ask"": 63}, {""dist_kraken"": 58.47, ""dist_cb"": 65.345, ""yes_bid"": 38, ""yes_ask"": 39, ""no_bid"": 61, ""no_ask"": 62}, {""dist_kraken"": 49.67, ""dist_cb"": 65.345, ""yes_bid"": 41, ""yes_ask"": 42, ""no_bid"": 58, ""no_ask"": 59}, {""dist_kraken"": 43.37, ""dist_cb"": 65.345, ""yes_bid"": 42, ""yes_ask"": 43, ""no_bid"": 57, ""no_ask"": 58}, {""dist_kraken"": 43.37, ""dist_cb"": 31.925, ""yes_bid"": 44, ""yes_ask"": 45, ""no_bid"": 55, ""no_ask"": 56}, {""dist_kraken"": 43.37, ""dist_cb"": 31.925, ""yes_bid"": 41, ""yes_ask"": 42, ""no_bid"": 58, ""no_ask"": 59}, {""dist_kraken"": 43.37, ""dist_cb"": 25.62, ""yes_bid"": 43, ""yes_ask"": 44, ""no_bid"": 56, ""no_ask"": 57}, {""dist_kraken"": 43.37, ""dist_cb"": 10.855, ""yes_bid"": 42, ""yes_ask"": 43, ""no_bid"": 57, ""no_ask"": 58}, {""dist_kraken"": 43.37, ""dist_cb"": 25.62, ""yes_bid"": 45, ""yes_ask"": 46, ""no_bid"": 54, ""no_ask"": 55}, {""dist_kraken"": 13.37, ""dist_cb"": 15.235, ""yes_bid"": 49, ""yes_ask"": 50, ""no_bid"": 50, ""no_ask"": 51}]","[{""elapsed"": 3.94, ""yes_bid"": 54, ""yes_ask"": 55, ""no_bid"": 45, ""no_ask"": 46, ""our_bid"": 54}, {""elapsed"": 7.7, ""yes_bid"": 54, ""yes_ask"": 55, ""no_bid"": 45, ""no_ask"": 46, ""our_bid"": 54}, {""elapsed"": 11.81, ""yes_bid"": 54, ""yes_ask"": 55, ""no_bid"": 45, ""no_ask"": 46, ""our_bid"": 54}, {""elapsed"": 15.14, ""yes_bid"": 48, ""yes_ask"": 49, ""no_bid"": 51, ""no_ask"": 52, ""our_bid"": 48}, {""elapsed"": 18.74, ""yes_bid"": 49, ""yes_ask"": 50, ""no_bid"": 50, ""no_ask"": 51, ""our_bid"": 49}, {""elapsed"": 22.55, ""yes_bid"": 55, ""yes_ask"": 56, ""no_bid"": 44, ""no_ask"": 45, ""our_bid"": 55}, {""elapsed"": 26.24, ""yes_bid"": 54, ""yes_ask"": 55, ""no_bid"": 45, ""no_ask"": 46, ""our_bid"": 54}, {""elapsed"": 30.14, ""yes_bid"": 64, ""yes_ask"": 65, ""no_bid"": 35, ""no_ask"": 36, ""our_bid"": 64}, {""elapsed"": 33.52, ""yes_bid"": 76, ""yes_ask"": 77, ""no_bid"": 23, ""no_ask"": 24, ""our_bid"": 76}]"
